Day_of_week,Age_band_of_driver,Sex_of_driver,Educational_level,Vehicle_driver_relation,Driving_experience,Type_of_vehicle,Owner_of_vehicle,Service_year_of_vehicle,Defect_of_vehicle,Area_accident_occured,Lanes_or_Medians,Types_of_Junction,Road_surface_type,Road_surface_conditions,Light_conditions,Weather_conditions,Type_of_collision,Number_of_vehicles_involved,Number_of_casualties,Vehicle_movement,Casualty_class,Sex_of_casualty,Age_band_of_casualty,Casualty_severity,Work_of_casuality,Cause_of_accident,hour,minute,session,Accident_severity
0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,12.0,17.0,10.0,1.0,0.0
0.0,3.0,1.0,4.0,0.0,3.0,4.0,3.0,0.0,2.0,7.0,6.0,1.0,2.0,0.0,3.0,2.0,8.0,2.0,1.0,5.0,3.0,2.0,5.0,3.0,0.0,17.0,17.0,10.0,1.0,0.0
6.0,0.0,1.0,4.0,0.0,3.0,5.0,3.0,3.0,2.0,7.0,2.0,7.0,0.0,0.0,3.0,2.0,8.0,2.0,2.0,12.0,0.0,1.0,1.0,2.0,1.0,1.0,11.0,11.0,3.0,0.0
6.0,0.0,1.0,6.0,0.0,1.0,0.0,3.0,5.0,2.0,9.0,4.0,7.0,0.0,0.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,5.0,3.0,0.0,3.0,11.0,11.0,3.0,0.0
3.0,0.0,1.0,4.0,0.0,1.0,7.0,3.0,3.0,2.0,7.0,2.0,1.0,0.0,0.0,0.0,2.0,8.0,2.0,4.0,2.0,3.0,2.0,5.0,3.0,0.6,1.0,22.0,30.0,4.0,0.0
3.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,9.0,4.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,4.0,2.0,3.0,2.0,5.0,3.0,0.0,16.0,22.0,30.0,4.0,0.0
3.0,0.0,1.0,2.8,0.0,2.6,8.0,3.0,2.4,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,4.0,2.0,0.0,0.0,0.0,2.0,1.6,3.0,22.0,30.0,4.0,0.0
3.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,2.0,0.0,0.0,1.0,2.0,1.2,9.0,22.0,30.0,4.0,0.0
3.0,3.0,1.0,1.0,1.0,2.0,5.0,3.0,1.0,2.0,9.0,4.0,7.0,0.0,0.0,3.0,2.0,8.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,14.0,30.0,5.0,0.0
4.0,1.0,1.0,2.0,2.0,1.0,5.0,3.0,0.0,2.0,12.0,2.0,7.0,0.0,0.0,0.0,2.0,8.0,2.0,1.0,4.0,2.0,1.0,3.0,2.0,0.0,16.0,17.0,10.0,1.0,0.0
4.0,1.0,1.0,4.0,0.0,0.0,7.0,3.0,4.0,2.0,9.0,2.0,7.0,0.0,0.0,0.0,2.0,8.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,0.0,14.0,17.0,10.0,1.0,0.0
5.0,1.0,1.0,4.0,0.4,2.0,5.8,3.0,2.0,2.0,7.0,2.0,1.0,0.0,3.0,0.0,4.0,8.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,2.0,12.0,29.0,3.0,0.0
0.0,0.0,1.0,4.0,0.0,2.0,5.0,3.0,0.0,2.0,7.0,4.0,7.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,9.0,3.0,2.0,5.0,3.0,2.0,0.0,4.0,0.0,2.0,0.0
2.0,0.0,0.0,4.0,0.0,2.0,15.0,3.0,3.0,2.0,9.0,6.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,3.0,2.2,3.0,2.0,5.0,3.0,3.0,1.0,3.0,40.0,2.0,0.0
5.0,1.0,1.0,4.0,0.0,3.0,5.0,3.0,5.0,2.0,4.0,4.0,7.0,0.0,0.0,0.0,2.0,6.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.6,3.0,16.0,30.0,5.0,0.0
5.0,1.0,1.0,4.0,0.0,1.0,0.0,3.0,3.6,2.0,7.0,1.0,2.0,0.0,3.0,3.0,4.0,1.0,2.0,4.0,2.0,0.0,1.0,4.0,2.0,0.0,5.0,18.0,32.0,1.0,0.0
5.0,2.0,1.0,4.0,0.0,0.0,5.0,0.0,1.0,1.8,1.0,2.0,1.0,0.0,3.0,3.0,4.0,8.0,2.0,4.0,7.0,0.0,1.0,0.0,2.0,0.0,3.0,18.0,32.0,1.0,0.0
2.0,1.0,1.0,2.6,0.0,2.0,0.0,3.0,1.0,2.0,7.0,4.0,7.0,0.0,3.0,3.0,4.0,8.0,2.0,4.0,4.0,3.0,2.0,5.0,3.0,0.0,10.0,18.0,35.0,1.0,0.0
2.0,1.0,1.0,1.0,0.0,2.0,8.0,3.0,2.0,2.0,6.0,4.0,7.0,0.0,3.0,3.0,4.0,8.0,2.0,4.0,2.0,0.0,1.0,3.0,2.0,0.0,3.0,18.0,35.0,1.0,0.0
2.0,1.0,1.0,4.0,0.0,3.0,6.8,3.0,4.0,2.0,6.0,6.0,1.0,0.0,0.0,3.0,2.0,6.0,2.0,1.0,3.0,1.0,0.0,4.0,2.0,3.0,0.0,16.0,18.0,5.0,1.0
6.0,0.0,1.0,2.0,2.0,3.0,5.0,3.0,1.6,2.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.6,12.0,18.0,16.0,1.0,1.0
4.0,0.0,1.0,4.0,0.0,3.0,0.0,3.0,2.6,2.0,7.0,2.0,0.0,0.0,0.0,3.0,2.0,6.8,2.0,1.0,4.0,1.0,1.0,0.0,2.0,1.8,16.0,9.0,20.0,3.0,1.0
2.0,0.0,1.0,4.0,0.0,2.0,0.0,3.0,3.0,2.0,6.0,2.0,7.0,0.0,0.0,0.0,2.0,8.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,0.0,10.0,0.0,55.0,2.0,1.0
0.0,1.0,1.0,4.0,2.0,2.8,5.0,3.0,5.0,2.0,6.0,4.0,3.0,0.0,0.0,3.0,2.0,8.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,16.0,13.0,5.0,5.0,1.0
2.0,2.0,1.0,4.0,1.0,4.0,5.0,3.0,2.0,2.0,7.0,4.0,7.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,2.4,1.0,0.0,1.0,2.0,0.0,3.0,14.0,25.0,5.0,1.0
5.0,0.0,0.0,4.0,0.0,3.0,14.0,3.0,2.6,2.0,6.0,0.0,1.0,0.0,0.0,3.0,2.0,8.0,3.0,3.0,3.0,3.0,2.0,5.0,3.0,0.0,10.0,17.0,10.0,1.0,1.0
5.0,3.0,1.0,4.0,0.0,4.0,0.0,3.0,1.0,2.0,7.0,1.0,7.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,4.0,2.0,0.0,5.0,14.0,52.0,5.0,1.0
2.0,0.0,1.0,6.0,0.0,2.0,0.0,3.0,5.0,2.0,6.0,4.0,7.0,0.0,0.0,0.0,7.0,2.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,1.8,9.0,18.0,26.0,1.0,1.0
1.0,0.0,1.0,4.0,0.0,3.0,7.0,3.0,3.0,2.0,7.0,4.0,5.8,0.0,0.0,0.0,2.0,8.0,1.0,2.0,5.0,0.0,1.0,0.0,2.0,2.0,12.0,15.0,40.0,5.0,1.0
1.0,0.0,1.0,4.0,0.0,3.0,14.0,3.0,3.0,2.0,7.0,2.0,7.0,0.0,0.0,3.0,7.0,8.0,3.0,4.0,2.0,3.0,2.0,5.0,3.0,0.0,10.0,15.0,8.0,5.0,1.0
6.0,1.0,1.0,4.0,0.0,0.0,9.0,3.0,1.6,2.0,6.0,4.0,3.0,0.0,3.0,3.0,2.0,8.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,17.0,10.0,1.0,1.0
6.0,0.0,1.0,2.0,2.0,3.0,6.0,3.0,4.0,2.0,9.0,2.0,1.0,0.0,0.0,3.0,2.0,8.0,2.0,2.0,7.0,0.0,0.0,1.0,2.0,3.0,10.0,13.0,32.0,5.0,1.0
6.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,5.0,2.0,7.0,2.0,7.0,0.0,0.0,3.0,2.0,8.0,3.0,1.0,3.0,0.0,0.0,3.0,2.0,0.0,13.0,8.0,27.0,0.0,1.0
2.0,2.0,1.0,4.0,0.0,2.0,5.0,3.0,2.0,2.0,2.0,6.0,0.0,0.0,3.0,2.0,4.0,6.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.6,3.0,17.0,57.0,1.0,1.0
5.0,0.0,1.0,4.0,0.0,1.0,5.0,0.0,1.0,2.0,9.0,2.0,1.0,0.0,3.0,0.0,2.0,8.0,2.0,2.0,2.2,3.0,2.0,5.0,3.0,0.0,10.0,22.0,15.0,4.0,1.0
6.0,0.0,1.0,5.0,0.0,4.0,12.0,3.0,5.0,2.0,9.0,2.0,1.0,0.0,0.0,3.0,2.0,8.0,2.0,1.0,9.0,0.0,1.0,4.0,2.0,3.0,0.0,15.0,0.0,5.0,1.0
1.0,2.0,1.0,0.0,2.0,0.0,3.0,3.0,3.8,2.0,9.0,4.0,1.0,0.0,3.0,3.0,2.0,8.0,1.0,1.0,2.4,0.0,1.0,4.0,2.0,2.0,0.0,10.0,30.0,3.0,1.0
6.0,2.0,1.0,2.0,0.0,1.6,0.0,3.0,3.0,1.8,12.0,0.0,7.0,0.0,3.0,3.0,4.0,8.0,3.0,1.0,3.0,0.0,1.0,3.0,1.0,0.0,9.0,15.0,23.0,5.0,1.0
0.0,4.0,1.0,1.0,0.0,1.8,5.2,2.4,3.4,2.0,9.0,4.0,7.0,0.0,0.0,3.0,2.0,8.0,1.0,1.0,2.0,3.0,2.0,5.0,3.0,0.0,10.0,4.0,30.0,2.0,1.0
0.0,0.0,1.0,1.0,0.0,2.0,8.0,3.0,4.0,2.0,7.0,4.0,7.0,0.0,3.0,3.0,4.0,8.0,2.0,2.0,2.0,3.0,2.0,5.0,3.0,4.0,5.0,18.0,40.0,1.0,1.0
6.0,3.0,1.0,4.0,0.0,0.0,13.0,3.0,2.0,2.0,2.0,2.0,7.0,0.0,0.0,3.0,2.0,8.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,1.8,15.0,18.0,20.0,1.0,1.0
4.0,1.0,1.0,4.0,0.0,2.0,6.0,3.0,5.0,2.0,11.0,6.0,7.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,0.8,14.0,15.0,46.0,5.0,1.0
2.0,3.0,1.0,4.0,0.0,2.0,8.0,3.0,5.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,8.0,3.0,5.0,0.0,0.0,1.0,1.0,2.0,3.0,10.0,23.0,35.0,4.0,1.0
0.0,0.0,1.0,2.0,0.0,3.0,7.0,3.0,3.0,2.0,7.0,2.0,7.0,0.0,3.0,3.0,4.0,8.0,2.0,2.0,7.0,3.0,2.0,5.0,3.0,0.0,2.0,18.0,40.0,1.0,1.0
0.0,0.0,1.0,4.0,0.0,2.0,0.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,2.0,8.0,3.0,5.0,3.0,3.0,2.0,5.0,3.0,0.0,9.0,19.0,25.0,1.0,1.0
0.0,1.0,1.0,4.0,0.0,2.0,5.0,3.0,3.6,2.0,9.0,4.0,1.0,0.0,3.0,3.0,2.0,8.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,9.0,9.0,25.0,3.0,1.0
4.0,0.0,2.0,1.0,0.0,4.0,5.0,3.0,3.0,2.0,9.0,6.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,0.0,10.0,9.0,20.0,3.0,1.0
4.0,1.0,1.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,6.0,4.0,1.0,0.0,3.0,3.0,8.0,8.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,0.0,12.0,10.0,18.0,3.0,1.0
4.0,2.0,1.0,1.0,0.0,1.0,7.0,3.0,5.0,2.0,2.0,3.0,7.0,2.0,0.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,0.0,12.0,10.0,13.0,3.0,1.0
5.0,3.0,1.0,1.0,0.0,2.0,5.0,3.0,5.0,2.0,4.0,2.0,1.0,0.0,3.0,3.0,4.0,8.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,3.0,1.0,5.0,49.0,0.0,1.0
6.0,1.0,1.0,2.0,0.0,4.0,11.0,3.0,3.0,2.0,12.0,6.0,1.0,0.0,0.0,3.0,2.0,8.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,10.0,16.0,51.0,5.0,1.0
3.0,1.0,1.0,4.0,0.0,2.0,5.0,3.0,3.0,2.0,2.0,2.0,5.0,3.0,0.0,3.0,2.0,2.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,0.6,13.0,12.0,37.0,3.0,1.0
0.0,0.0,1.0,4.0,0.0,3.0,7.0,3.0,5.0,2.0,7.0,6.0,7.0,0.0,3.0,0.0,4.0,8.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,0.0,4.0,22.0,5.0,4.0,1.0
6.0,1.0,1.0,1.0,0.0,2.0,5.0,3.0,3.0,2.0,6.0,2.0,7.0,0.0,3.0,3.0,2.0,8.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,0.0,12.0,11.0,15.0,3.0,1.0
4.0,0.0,1.0,0.0,0.0,3.0,15.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,8.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,0.6,3.0,15.0,9.0,5.0,1.0
0.0,1.0,2.0,4.0,0.0,2.0,5.0,3.0,5.0,2.0,7.0,4.0,1.0,0.0,3.0,3.0,2.0,8.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,0.0,18.0,9.0,25.0,3.0,1.0
0.0,1.0,1.0,4.0,0.0,1.0,5.0,3.0,3.8,2.0,6.0,4.0,1.0,0.0,0.0,3.0,2.0,8.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,0.8,10.0,14.0,0.0,5.0,1.0
5.0,3.0,1.0,1.0,2.0,1.0,5.0,3.0,5.0,2.0,9.0,4.0,0.0,0.0,3.0,3.0,2.0,8.0,4.0,6.0,2.0,3.0,2.0,5.0,3.0,0.0,2.0,11.0,30.0,3.0,1.0
1.0,0.0,1.0,4.0,0.0,3.0,10.0,3.0,0.0,2.0,7.0,6.0,1.0,0.0,0.0,3.0,2.0,8.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,3.0,9.0,7.0,51.0,0.0,1.0
1.0,2.0,1.0,4.0,0.0,1.0,5.0,3.0,2.6,2.0,6.0,2.0,7.0,0.0,0.0,3.0,2.0,8.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,42.0,3.0,1.0
0.0,4.0,1.0,4.0,0.0,1.0,11.0,3.0,1.0,2.0,6.0,2.0,1.0,3.0,0.0,0.0,2.0,8.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,0.0,2.0,18.0,40.0,1.0,1.0
6.0,0.0,1.0,2.0,0.0,3.0,15.0,3.0,1.0,2.0,6.0,0.0,4.6,4.0,3.0,3.0,2.0,8.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,16.0,53.0,5.0,1.0
0.0,1.0,1.0,4.0,0.0,4.0,8.0,3.0,3.4,2.0,6.0,6.0,5.8,0.0,0.0,3.0,2.0,8.0,6.0,2.0,7.0,0.0,1.0,1.0,2.0,0.0,1.0,8.0,58.0,0.0,1.0
6.0,0.0,1.0,4.0,0.0,4.0,3.0,3.0,4.0,2.0,7.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0,3.0,0.0,12.0,8.0,40.0,0.0,1.0
2.0,4.0,1.0,4.0,0.0,3.0,10.0,3.0,5.0,2.0,6.0,2.0,7.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,7.0,3.0,2.0,5.0,3.0,0.0,5.0,14.0,40.0,5.0,1.0
3.0,3.0,1.0,4.0,0.0,3.0,0.0,3.0,5.0,2.0,7.0,0.0,1.0,0.0,3.0,3.0,2.0,8.0,1.0,1.0,3.4,0.0,1.0,0.0,2.0,0.0,1.0,8.0,30.0,0.0,1.0
3.0,3.0,1.0,2.0,2.0,2.0,5.0,3.0,0.0,2.0,6.0,0.0,1.0,0.0,3.0,3.0,2.0,8.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.6,14.0,5.0,53.0,0.0,1.0
5.0,0.0,1.0,6.0,0.0,4.0,8.0,3.0,3.2,2.0,7.0,4.0,1.0,0.0,0.0,3.0,2.0,8.0,1.0,2.0,7.0,2.0,0.0,0.0,2.0,3.0,1.0,10.0,36.0,3.0,1.0
4.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,5.0,2.0,7.0,6.0,7.0,0.0,0.0,3.0,2.0,8.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,2.0,13.0,14.0,20.0,5.0,1.0
0.0,0.0,1.0,2.6,2.0,2.0,0.0,3.0,3.2,2.0,6.0,2.0,7.0,0.0,0.0,3.0,2.0,8.0,3.0,1.0,4.0,0.0,1.0,0.0,2.0,1.2,1.0,16.0,0.0,5.0,1.0
6.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,4.0,1.0,7.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.2,11.0,15.0,10.0,5.0,1.0
6.0,4.0,0.0,4.0,0.0,3.0,15.0,3.0,2.0,2.0,9.0,4.0,7.0,0.0,3.0,0.0,3.0,6.8,2.0,1.0,11.0,3.0,2.0,5.0,3.0,0.0,10.0,17.0,0.0,1.0,1.0
5.0,2.0,1.0,4.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,8.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,3.0,17.0,10.0,15.0,3.0,1.0
5.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,9.0,6.0,7.0,0.0,0.0,0.0,2.0,8.0,1.0,1.0,0.0,3.0,2.0,5.0,3.0,0.0,1.0,17.0,6.0,1.0,1.0
4.0,1.0,1.0,4.0,0.0,1.0,11.0,3.0,1.0,2.0,9.0,4.0,7.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,2.0,0.0,8.0,50.0,0.0,1.0
4.0,4.0,0.0,4.0,2.0,1.0,11.0,3.0,0.0,2.0,9.0,6.0,0.0,0.0,3.0,3.0,2.0,8.0,1.0,1.0,2.0,0.0,1.0,4.0,2.0,0.0,16.0,20.0,15.0,1.0,1.0
1.0,2.0,1.0,4.0,0.0,4.0,6.0,3.0,2.2,2.0,6.0,4.0,4.6,0.0,3.0,3.0,2.0,8.0,1.0,1.0,2.0,0.0,1.0,4.0,2.0,1.2,3.0,16.0,50.0,5.0,1.0
1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,7.0,4.0,7.0,0.0,0.0,3.0,2.0,2.0,3.0,1.0,3.0,0.0,1.0,3.0,2.0,0.0,10.0,11.0,50.0,3.0,1.0
0.0,0.0,1.0,2.0,0.0,0.0,6.0,0.0,4.0,2.0,5.0,4.0,7.0,0.0,3.0,0.0,4.0,8.0,2.0,3.0,7.0,0.0,1.0,0.0,2.0,3.0,13.0,22.0,5.0,4.0,1.0
4.0,4.0,0.0,4.0,0.0,3.0,0.0,3.0,3.0,2.0,6.2,3.8,7.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,15.0,44.0,5.0,1.0
4.0,1.0,1.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,7.0,0.0,7.0,0.0,0.0,3.0,2.0,8.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,7.0,36.0,0.0,1.0
1.0,1.0,1.0,4.0,0.0,0.0,0.0,3.0,1.0,2.0,9.0,4.0,7.0,0.0,3.0,0.0,4.0,8.0,1.0,2.0,3.0,3.0,2.0,5.0,3.0,1.0,1.0,16.0,55.0,5.0,1.0
0.0,0.0,1.0,4.0,2.0,2.0,7.0,3.0,2.4,2.0,7.0,2.0,7.0,0.0,0.0,3.0,2.0,8.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,3.0,11.0,18.0,40.0,1.0,1.0
2.0,0.0,1.0,4.0,2.0,1.0,5.0,3.0,5.0,2.0,9.0,6.0,7.0,0.0,3.0,0.0,2.0,8.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,0.8,1.0,17.0,35.0,1.0,1.0
1.0,2.0,1.0,5.0,0.0,4.0,10.0,1.0,5.0,2.0,1.0,2.0,1.0,0.0,3.0,3.0,4.0,8.0,3.0,2.0,2.0,0.0,0.0,3.0,2.0,1.0,9.0,7.0,35.0,0.0,1.0
6.0,3.0,1.0,1.0,0.0,1.0,8.0,3.0,1.8,2.0,6.0,2.0,7.0,0.0,3.0,3.0,4.0,8.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.2,1.0,15.0,30.0,5.0,1.0
6.0,3.0,1.0,4.0,0.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,1.0,0.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,5.0,3.0,6.0,0.0,10.0,35.0,3.0,1.0
6.0,0.0,2.0,4.0,0.0,1.0,5.8,3.0,2.0,2.0,4.0,6.0,7.0,0.0,0.0,3.0,2.0,8.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,0.0,13.0,16.0,56.0,5.0,1.0
3.0,0.0,1.0,4.0,0.0,0.0,7.0,3.0,3.0,2.0,9.0,4.0,6.0,0.0,0.0,0.0,2.0,8.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,0.0,4.0,12.0,30.0,3.0,1.0
0.0,2.0,1.0,1.0,2.0,3.0,9.0,3.0,5.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,2.0,8.0,3.0,5.0,9.0,3.0,2.0,5.0,3.0,0.0,10.0,20.0,55.0,1.0,1.0
6.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,7.0,1.0,7.0,0.0,3.0,2.0,4.0,8.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.8,16.0,11.0,44.0,3.0,1.0
5.0,1.0,1.0,2.0,0.0,4.0,0.0,3.0,3.4,2.0,2.0,4.0,1.0,0.0,0.0,0.0,2.0,8.0,1.0,1.0,3.0,3.0,2.0,5.0,3.0,2.2,0.0,19.0,12.0,1.0,1.0
1.0,1.0,1.0,1.0,0.0,0.0,5.0,3.0,4.0,2.0,6.0,4.0,7.0,0.0,0.0,3.0,2.0,8.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,13.0,17.0,35.0,1.0,1.0
2.0,1.0,1.0,4.0,2.0,2.0,8.0,3.0,1.0,2.0,8.0,4.0,7.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,4.0,1.0,1.4,0.0,20.0,11.0,1.0,1.0
5.0,1.0,1.0,2.0,0.0,4.0,10.0,3.0,1.0,2.0,7.0,1.0,3.4,0.0,0.0,3.0,2.0,8.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,1.0,10.0,9.0,4.0,3.0,1.0
1.0,0.0,0.0,4.0,0.0,3.0,4.0,3.0,3.8,2.0,6.0,1.0,7.0,0.0,3.0,0.0,4.0,0.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,1.6,10.0,22.0,45.0,4.0,1.0
6.0,1.0,1.0,4.0,0.0,2.0,5.0,3.0,1.0,2.0,9.0,2.0,0.0,0.0,0.0,3.0,2.0,8.0,3.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,9.0,2.0,3.0,1.0
4.0,0.0,1.0,4.0,0.0,3.0,10.0,3.0,1.8,2.0,6.0,1.0,1.0,0.0,3.0,3.0,2.0,8.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,0.0,13.0,6.0,25.0,0.0,1.0
2.0,0.0,1.0,4.0,0.0,1.0,10.0,3.0,2.0,2.0,7.0,2.0,1.0,4.0,3.0,0.0,4.0,8.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,18.0,20.0,1.0,1.0
3.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,8.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,17.0,22.0,1.0,1.0
2.0,4.0,1.0,1.0,2.0,1.0,8.0,3.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,2.0,8.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,40.0,3.0,1.0
5.0,0.0,1.0,4.0,0.0,0.0,14.0,3.0,4.0,2.0,3.0,4.0,7.0,0.0,3.0,0.0,8.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.6,0.0,20.0,51.0,1.0,1.0
0.0,0.0,2.0,2.4,2.0,4.0,7.0,3.0,5.0,2.0,6.0,4.0,3.0,0.0,0.0,3.0,2.0,8.0,2.0,2.0,10.0,3.0,2.0,5.0,3.0,3.0,14.0,13.0,5.0,5.0,1.0
0.0,0.0,1.0,4.0,0.0,2.0,0.0,3.0,4.2,1.0,5.0,6.0,0.2,0.0,3.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,22.0,5.0,4.0,1.0
0.0,1.0,1.0,4.0,0.0,1.0,8.0,3.0,1.0,2.0,7.0,2.0,2.2,2.0,3.0,3.0,2.0,8.0,2.0,1.0,7.0,0.0,1.0,4.0,2.0,0.2,10.0,17.0,0.0,1.0,1.0
6.0,1.0,1.0,4.0,0.0,3.0,7.0,3.0,1.0,2.0,6.0,2.0,0.0,4.0,0.0,3.0,7.0,1.0,2.0,1.0,4.0,3.0,2.0,5.0,3.0,0.0,9.0,7.0,47.0,0.0,1.0
5.0,1.0,1.0,1.0,0.0,1.0,8.0,3.0,3.0,2.0,7.0,4.0,0.0,0.0,3.0,3.0,2.0,8.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,3.0,1.0,19.0,0.0,1.0,1.0
1.0,0.0,1.0,0.0,0.0,3.0,10.0,3.0,1.8,2.0,2.0,0.0,0.6,0.0,0.0,3.0,2.0,8.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,9.0,17.0,50.0,1.0,1.0
1.0,0.0,1.0,4.0,0.0,1.0,7.0,3.0,5.0,2.0,12.0,2.2,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0,3.0,4.0,10.0,18.0,30.0,1.0,1.0
6.0,0.0,1.0,0.0,0.0,3.0,8.0,3.0,3.0,2.0,4.0,4.0,7.0,0.0,3.0,3.0,2.0,8.0,4.0,6.0,9.0,2.0,1.0,0.0,2.0,2.0,0.0,20.0,30.0,1.0,1.0
