Day_of_week,Age_band_of_driver,Sex_of_driver,Educational_level,Vehicle_driver_relation,Driving_experience,Type_of_vehicle,Owner_of_vehicle,Service_year_of_vehicle,Defect_of_vehicle,Area_accident_occured,Lanes_or_Medians,Types_of_Junction,Road_surface_type,Road_surface_conditions,Light_conditions,Weather_conditions,Type_of_collision,Number_of_vehicles_involved,Number_of_casualties,Vehicle_movement,Casualty_class,Sex_of_casualty,Age_band_of_casualty,Casualty_severity,Work_of_casuality,Cause_of_accident,hour,minute,session,Accident_severity
4.0,0.0,1.0,3.0,0.0,1.6,0.0,3.0,0.0,2.0,6.0,4.0,7.0,0.0,0.0,3.0,2.0,8.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,0.0,0.0,16.0,36.0,5.0,0.0
1.0,1.0,1.0,4.0,0.0,1.0,0.0,3.0,5.0,2.0,6.0,2.0,1.0,0.0,0.0,3.0,2.0,8.0,2.0,2.0,7.0,0.0,1.0,1.0,2.0,0.0,7.0,9.0,35.0,3.0,0.0
1.0,1.0,1.0,4.0,0.0,0.0,9.0,3.0,5.0,2.0,7.0,4.0,1.0,0.0,0.0,3.0,2.0,8.0,2.0,2.0,2.8,3.0,2.0,5.0,3.0,1.0,11.0,9.0,35.0,3.0,0.0
3.0,1.0,1.0,4.0,0.0,2.0,8.0,3.0,5.0,2.0,6.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,5.0,3.0,0.8,3.0,21.0,15.0,4.0,0.0
3.0,1.0,1.0,4.0,0.0,3.0,0.0,3.0,5.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,5.0,3.0,0.2,0.0,21.0,15.0,4.0,0.0
3.0,0.0,1.0,4.0,0.0,1.0,7.0,3.0,5.0,2.0,6.0,4.0,1.0,0.0,0.0,0.0,2.0,8.0,2.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,3.0,21.0,15.0,4.0,0.0
3.0,0.0,1.0,4.0,2.0,3.0,5.4,3.0,5.0,2.0,7.0,4.0,1.0,0.0,0.0,0.0,2.0,8.0,2.0,4.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,21.0,15.0,4.0,0.0
2.0,2.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,2.0,9.0,6.0,1.0,0.0,0.0,3.0,2.0,8.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,10.0,14.0,45.0,5.0,0.0
4.0,0.0,1.0,2.8,0.4,1.8,9.0,3.0,5.0,2.0,12.0,2.8,0.0,0.0,0.0,0.0,2.0,8.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,10.0,21.0,15.0,4.0,0.0
4.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.8,2.0,12.0,4.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,3.0,1.0,21.0,15.0,4.0,0.0
2.0,0.0,1.0,4.0,0.0,4.0,8.0,3.0,1.0,1.6,2.0,2.0,7.0,0.0,3.0,0.0,4.0,8.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,10.0,21.0,0.0,4.0,0.0
6.0,2.0,1.0,2.0,0.0,1.0,8.0,3.0,4.0,2.0,6.0,2.0,7.0,0.0,0.0,3.0,2.0,8.0,1.0,1.0,2.0,3.0,2.0,5.0,3.0,0.0,10.0,11.0,44.0,3.0,0.0
2.0,3.0,1.0,4.0,0.0,2.0,10.0,3.0,1.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,2.0,8.0,2.0,3.0,3.0,3.0,2.0,5.0,3.0,3.0,9.0,3.0,32.0,2.0,0.0
2.0,1.0,1.0,4.0,0.0,2.0,10.0,0.0,5.0,2.0,7.0,2.0,3.0,2.0,0.0,0.0,2.0,8.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,12.0,11.0,45.0,3.0,0.0
0.0,1.0,1.0,4.0,0.0,2.0,5.0,3.0,2.8,1.8,6.0,6.0,3.4,0.0,3.0,3.0,4.0,2.0,2.0,4.0,2.0,0.0,1.0,4.0,2.0,0.6,12.0,7.0,50.0,0.0,0.0
3.0,0.0,1.0,4.0,2.0,2.0,8.0,3.0,2.2,2.0,7.0,1.0,2.2,0.0,3.0,3.0,4.0,2.0,2.0,4.0,1.0,0.0,1.0,0.0,2.0,0.6,1.0,19.0,55.0,1.0,0.0
3.0,1.0,1.0,2.8,2.0,2.0,7.0,3.0,2.6,2.0,9.0,4.0,7.0,0.0,3.0,3.0,4.0,8.0,2.0,4.0,1.0,3.0,2.0,5.0,3.0,0.0,4.0,19.0,55.0,1.0,0.0
3.0,2.0,1.0,4.0,0.0,2.0,5.0,3.0,3.0,2.0,1.0,1.0,2.0,0.0,3.0,3.0,4.0,1.0,2.0,4.0,1.0,0.0,1.0,3.0,2.0,0.0,9.0,20.0,30.0,1.0,0.0
1.0,0.0,1.0,3.4,2.0,4.0,8.0,3.0,2.2,2.0,9.0,2.0,1.0,0.0,3.0,3.0,2.0,8.0,1.0,1.0,2.0,3.0,2.0,5.0,3.0,0.6,1.0,7.0,55.0,0.0,1.0
1.0,1.0,1.0,1.0,2.0,1.0,14.0,3.0,4.0,2.0,6.0,6.0,1.0,0.0,0.0,3.0,2.0,6.0,2.0,1.0,11.0,3.0,2.0,5.0,3.0,0.6,4.0,8.0,45.0,0.0,1.0
3.0,2.0,1.0,4.0,0.0,1.0,8.0,3.0,5.0,2.0,6.0,4.0,7.0,3.0,0.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,0.8,0.0,15.0,0.0,5.0,1.0
5.0,3.0,1.0,4.0,0.0,4.0,0.0,3.0,1.0,2.0,7.0,1.0,7.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,4.0,2.0,0.0,5.0,14.0,52.0,5.0,1.0
0.0,0.0,2.0,2.4,2.0,4.0,7.0,3.0,5.0,2.0,6.0,4.0,3.0,0.0,0.0,3.0,2.0,8.0,2.0,2.0,10.0,3.0,2.0,5.0,3.0,3.0,14.0,13.0,5.0,5.0,1.0
0.0,2.0,2.0,1.0,0.0,3.0,0.0,3.0,3.0,2.0,6.0,4.0,1.0,0.0,3.0,3.0,4.0,8.0,1.0,1.0,2.0,3.0,2.0,5.0,3.0,1.0,10.0,15.0,33.0,5.0,1.0
2.0,4.0,0.0,4.0,0.4,2.0,15.0,3.0,2.0,2.0,7.0,2.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,10.0,12.0,40.0,3.0,1.0
2.0,1.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,2.0,7.0,6.0,3.0,0.0,0.0,3.0,2.0,8.0,2.0,1.0,7.0,2.0,0.0,0.0,2.0,0.0,0.0,13.0,29.0,5.0,1.0
0.0,2.0,1.0,4.0,0.0,1.0,7.0,3.0,2.0,2.0,7.0,2.0,7.0,0.0,0.0,3.0,2.0,8.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,0.0,10.0,11.0,50.0,3.0,1.0
0.0,4.0,1.0,4.0,0.0,1.0,0.0,3.0,3.0,2.0,9.0,6.0,7.0,0.0,0.0,3.0,2.0,8.0,1.0,1.0,7.0,0.0,1.0,0.0,2.0,3.0,15.0,17.0,30.0,1.0,1.0
6.0,4.0,0.0,4.0,0.0,3.0,15.0,3.0,2.0,2.0,9.0,4.0,7.0,0.0,3.0,0.0,3.0,6.8,2.0,1.0,11.0,3.0,2.0,5.0,3.0,0.0,10.0,17.0,0.0,1.0,1.0
0.0,2.0,1.0,4.0,0.0,4.0,11.0,3.0,5.0,2.0,9.0,2.0,7.0,0.0,0.0,3.0,2.0,6.0,3.0,2.0,2.0,3.0,2.0,5.0,3.0,0.0,10.0,17.0,35.0,1.0,1.0
3.0,3.0,1.0,4.0,0.0,2.0,0.0,3.0,2.2,2.0,6.0,0.0,7.0,0.0,0.0,0.0,2.0,8.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,3.0,7.0,20.0,40.0,1.0,1.0
0.0,0.0,1.0,4.0,0.0,4.0,5.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,8.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,0.0,10.0,19.0,20.0,1.0,1.0
5.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,9.0,6.0,7.0,0.0,0.0,0.0,2.0,8.0,1.0,1.0,0.0,3.0,2.0,5.0,3.0,0.0,1.0,17.0,6.0,1.0,1.0
4.0,3.0,1.0,1.0,0.0,3.0,5.0,3.0,5.0,2.0,6.0,0.0,3.0,0.0,0.0,3.0,2.0,8.0,2.0,2.0,5.0,2.0,0.0,0.0,2.0,0.8,11.0,18.0,37.0,1.0,1.0
3.0,0.0,1.0,4.0,0.4,0.8,14.0,3.0,4.4,2.0,6.0,2.0,1.0,0.0,0.0,0.0,2.0,8.0,2.0,1.0,1.8,3.0,2.0,5.0,3.0,0.0,12.0,23.0,39.0,4.0,1.0
6.0,1.0,1.0,2.0,2.0,2.0,8.0,1.0,1.0,2.0,4.0,2.0,3.0,0.0,3.0,3.0,2.0,8.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,3.0,15.0,38.0,5.0,1.0
0.0,0.0,1.0,4.0,0.0,2.0,15.0,3.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,7.0,8.0,1.0,2.0,9.0,0.0,1.0,0.0,1.0,0.0,10.0,20.0,0.0,1.0,1.0
3.0,1.0,2.0,4.0,0.0,0.0,11.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,17.0,35.0,1.0,1.0
4.0,0.0,1.0,1.0,0.0,0.0,8.0,3.0,2.0,2.0,2.0,4.0,1.0,0.0,0.0,3.0,2.0,8.0,2.0,2.0,4.0,0.0,1.0,0.0,2.0,0.0,10.0,13.0,50.0,5.0,1.0
0.0,2.0,1.0,4.0,0.0,3.0,0.0,3.0,3.0,2.0,7.0,2.0,7.0,0.0,0.0,3.0,2.0,8.0,2.0,1.0,7.0,0.0,1.0,1.0,2.0,0.0,10.0,11.0,20.0,3.0,1.0
4.0,0.0,2.0,1.0,0.0,4.0,5.0,3.0,3.0,2.0,9.0,6.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,0.0,10.0,9.0,20.0,3.0,1.0
0.0,0.0,1.0,4.0,2.0,4.0,0.0,0.0,3.0,2.0,9.0,6.0,1.0,0.0,3.0,0.0,2.0,8.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,10.0,0.0,1.0
6.0,1.0,1.0,4.0,0.0,1.0,5.0,3.0,2.0,2.0,3.0,6.0,7.0,0.0,3.0,3.0,4.0,1.0,3.0,1.0,3.0,0.0,1.0,3.0,2.0,0.8,0.0,15.0,23.0,5.0,1.0
3.0,1.0,1.0,1.0,0.0,1.0,9.0,3.0,2.0,2.0,6.0,0.0,7.0,0.0,0.0,0.0,2.0,8.0,1.0,1.0,0.0,3.0,2.0,5.0,3.0,0.0,3.0,20.0,55.0,1.0,1.0
4.0,2.0,1.0,4.0,0.0,1.0,3.0,3.0,2.4,2.0,7.0,4.0,1.0,0.0,3.0,0.0,4.0,0.0,3.0,3.0,2.0,3.0,2.0,5.0,3.0,0.0,11.0,22.0,14.0,4.0,1.0
5.0,2.0,1.0,4.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,8.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,3.0,17.0,10.0,15.0,3.0,1.0
0.0,1.0,1.0,4.0,2.0,1.6,5.0,3.0,5.0,2.0,7.0,2.0,7.0,0.0,0.0,3.0,2.0,8.0,2.0,2.0,2.0,1.0,0.0,4.0,2.0,0.0,0.0,20.0,11.0,1.0,1.0
5.0,3.0,1.0,1.0,0.0,2.0,5.0,3.0,5.0,2.0,4.0,2.0,1.0,0.0,3.0,3.0,4.0,8.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,3.0,1.0,5.0,49.0,0.0,1.0
6.0,0.0,1.0,2.0,2.0,3.0,5.0,3.0,1.6,2.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.6,12.0,18.0,16.0,1.0,1.0
4.0,1.0,1.0,3.6,0.4,1.2,14.0,3.0,2.0,2.0,7.0,6.0,7.0,0.0,0.0,3.0,2.0,8.0,1.0,1.0,3.0,3.0,2.0,5.0,3.0,0.0,9.0,8.0,24.0,0.0,1.0
6.0,1.0,1.0,1.0,0.0,2.0,5.0,3.0,3.0,2.0,6.0,2.0,7.0,0.0,3.0,3.0,2.0,8.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,0.0,12.0,11.0,15.0,3.0,1.0
2.0,1.0,1.0,4.0,2.0,2.0,5.0,3.0,1.0,2.0,6.0,0.0,7.0,0.0,0.0,1.0,2.0,8.0,2.0,2.0,2.0,3.0,2.0,5.0,3.0,0.0,10.0,23.0,0.0,4.0,1.0
3.0,3.0,1.0,4.0,0.0,2.4,8.0,3.0,2.0,2.0,9.0,1.0,1.0,0.0,0.0,3.0,3.0,8.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,1.2,0.0,13.0,23.0,5.0,1.0
5.0,4.0,1.0,1.0,0.0,1.0,10.0,3.0,2.2,2.0,9.0,0.0,7.0,0.0,0.0,3.0,2.0,8.0,3.0,1.0,9.0,0.0,1.0,1.0,2.0,0.0,11.0,17.0,30.0,1.0,1.0
6.0,4.0,0.0,4.0,2.0,4.0,8.0,3.0,2.6,2.0,6.0,2.0,1.0,0.0,0.0,3.0,2.0,8.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,25.0,0.0,1.0
0.0,1.0,2.0,4.0,0.0,2.0,5.0,3.0,5.0,2.0,7.0,4.0,1.0,0.0,3.0,3.0,2.0,8.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,0.0,18.0,9.0,25.0,3.0,1.0
0.0,1.0,1.0,2.0,0.0,1.0,5.0,3.0,5.0,2.0,9.0,2.0,0.0,0.0,0.0,3.0,2.0,8.0,3.0,5.0,2.0,1.0,0.0,3.0,2.0,0.0,10.0,19.0,25.0,1.0,1.0
1.0,1.0,1.0,1.0,0.0,3.0,9.0,3.0,2.0,2.0,6.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,1.0,1.0,7.0,3.0,2.0,5.0,3.0,0.0,1.0,16.0,30.0,5.0,1.0
5.0,0.0,1.0,4.0,0.0,3.0,13.0,3.0,1.8,2.0,7.0,1.0,3.0,0.0,0.0,3.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,15.0,25.0,5.0,1.0
5.0,1.0,1.0,4.0,2.0,1.0,3.0,3.0,5.0,2.0,7.0,2.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,12.0,16.0,49.0,5.0,1.0
3.0,2.0,1.0,4.0,0.0,3.0,10.0,3.0,2.0,2.0,6.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,7.0,3.0,2.0,5.0,3.0,0.0,3.0,0.0,18.0,2.0,1.0
0.0,4.0,1.0,2.0,0.0,3.0,4.0,3.0,2.8,2.0,9.0,4.0,1.0,0.0,3.0,3.0,4.0,8.0,2.0,2.0,4.0,1.0,1.0,4.0,2.0,0.0,3.0,11.0,35.0,3.0,1.0
6.0,1.0,1.0,4.0,0.0,1.8,0.0,3.0,2.0,2.0,7.0,2.0,7.0,0.0,0.0,3.0,2.0,8.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,16.0,18.0,49.0,1.0,1.0
6.0,1.0,1.0,2.0,0.0,4.0,11.0,3.0,3.0,2.0,12.0,6.0,1.0,0.0,0.0,3.0,2.0,8.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,10.0,16.0,51.0,5.0,1.0
4.0,0.0,1.0,2.0,0.0,0.0,6.0,3.0,1.8,2.0,9.0,0.0,1.0,0.0,0.0,3.0,2.0,8.0,4.0,1.0,2.0,0.0,1.0,1.0,2.0,0.4,16.0,18.0,30.0,1.0,1.0
4.0,2.0,1.0,4.0,0.0,4.0,0.0,3.0,3.2,2.0,6.0,2.0,1.0,0.0,0.0,3.0,2.0,8.0,4.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,4.0,18.0,30.0,1.0,1.0
5.0,3.0,1.0,4.0,0.2,4.0,2.4,3.0,3.0,2.0,0.0,6.0,1.0,0.0,0.0,3.0,2.0,8.0,1.0,1.0,2.0,3.0,2.0,5.0,3.0,2.0,15.0,17.0,14.0,1.0,1.0
1.0,2.0,1.0,4.0,0.0,1.0,5.0,3.0,2.6,2.0,6.0,2.0,7.0,0.0,0.0,3.0,2.0,8.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,42.0,3.0,1.0
5.0,0.0,1.0,1.0,0.0,2.0,4.0,3.0,4.2,2.0,1.0,6.0,1.0,0.0,0.0,3.0,0.0,8.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,4.0,15.0,30.0,5.0,1.0
3.0,0.0,1.0,4.0,0.0,1.0,0.0,3.0,3.0,2.0,6.0,2.0,7.0,0.0,0.0,0.0,2.0,8.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,5.0,2.0,1.0
4.0,4.0,0.0,1.0,0.4,1.8,0.0,2.4,3.0,2.0,6.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.8,9.0,22.0,30.0,4.0,1.0
6.0,3.0,1.0,4.0,0.0,3.0,0.0,3.0,2.4,2.0,9.0,4.0,7.0,0.0,0.0,3.0,2.0,8.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,3.0,7.0,14.0,45.0,5.0,1.0
3.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,5.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,8.0,2.0,1.0,2.0,0.0,1.0,3.0,2.0,0.0,9.0,21.0,34.0,4.0,1.0
1.0,1.0,1.0,0.0,2.0,1.0,10.0,3.0,5.0,2.0,2.0,4.0,7.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.2,13.0,14.0,42.0,5.0,1.0
6.0,0.0,1.0,4.0,0.0,2.0,5.0,3.0,3.6,2.0,6.0,4.0,1.0,0.0,0.0,3.0,7.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,2.0,0.8,10.0,7.0,20.0,0.0,1.0
2.0,1.0,1.0,4.0,0.0,0.0,7.0,3.0,5.0,2.0,6.0,1.0,7.0,0.0,0.0,3.0,2.0,8.0,1.0,1.0,9.0,0.0,1.0,0.0,2.0,0.0,12.0,14.0,55.0,5.0,1.0
3.0,3.0,1.0,4.0,2.0,3.0,14.0,3.0,3.4,2.0,7.0,2.0,1.0,0.0,0.0,3.0,2.0,8.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,16.0,5.0,5.0,1.0
6.0,2.0,1.0,4.0,0.0,2.0,5.0,2.4,2.8,1.6,7.0,4.0,5.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,11.0,16.0,20.0,5.0,1.0
0.0,0.0,1.0,2.0,0.0,0.0,6.0,0.0,4.0,2.0,5.0,4.0,7.0,0.0,3.0,0.0,4.0,8.0,2.0,3.0,7.0,0.0,1.0,0.0,2.0,3.0,13.0,22.0,5.0,4.0,1.0
6.0,1.0,1.0,4.0,0.0,4.0,14.0,3.0,5.0,2.0,7.0,4.0,1.0,2.0,0.0,3.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,2.0,3.0,12.0,16.0,51.0,5.0,1.0
2.0,0.0,1.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,7.0,6.0,7.0,0.0,0.0,0.0,2.0,8.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,10.0,21.0,5.0,4.0,1.0
0.0,1.0,1.0,2.0,2.0,2.0,13.0,3.0,2.0,2.0,7.0,1.0,7.0,0.0,0.0,3.0,2.0,8.0,2.0,2.0,2.0,3.0,2.0,5.0,3.0,0.0,1.0,20.0,11.0,1.0,1.0
0.0,2.0,1.0,4.0,2.0,0.0,0.0,3.0,2.6,2.0,7.0,2.0,1.0,0.0,0.0,3.0,2.0,6.0,1.0,1.0,9.0,3.0,2.0,5.0,3.0,0.0,11.0,14.0,20.0,5.0,1.0
4.0,4.0,1.0,4.0,2.0,2.0,7.0,3.0,1.0,2.0,9.0,4.0,1.0,0.0,0.0,3.0,2.0,8.0,3.0,4.0,2.0,0.0,1.0,1.0,2.0,0.0,10.0,19.0,35.0,1.0,1.0
2.0,4.0,0.0,1.0,0.0,2.0,0.0,3.0,3.0,2.0,6.0,2.0,7.0,0.0,0.0,0.0,2.0,8.0,3.0,2.0,2.0,3.0,2.0,5.0,3.0,0.6,3.0,17.0,35.0,1.0,1.0
2.0,0.0,1.0,2.0,0.0,0.0,3.0,3.0,3.0,2.0,9.0,6.0,1.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,3.0,3.0,16.0,18.0,5.0,1.0
1.0,4.0,0.0,1.0,2.0,3.0,7.0,3.0,2.6,2.0,9.0,3.0,1.0,0.0,0.0,3.0,2.0,8.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,0.6,9.0,7.0,45.0,0.0,1.0
3.0,1.0,1.0,4.0,0.0,1.0,5.0,0.0,3.6,2.0,9.0,0.0,7.0,0.0,0.0,0.0,2.0,8.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,11.0,19.0,3.0,1.0,1.0
2.0,0.0,1.0,1.0,0.0,2.0,7.0,3.0,3.0,2.0,9.0,6.0,7.0,0.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,0.0,1.0,3.0,2.0,0.0,12.0,13.0,15.0,5.0,1.0
4.0,1.0,1.0,4.0,0.0,3.0,7.0,3.0,4.0,2.0,7.0,4.0,7.0,0.0,0.0,3.0,2.0,8.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,1.8,1.0,8.0,42.0,0.0,1.0
6.0,3.0,1.0,4.0,0.0,2.0,10.0,0.0,2.6,2.0,7.0,4.0,7.0,0.0,0.0,3.0,2.0,8.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0,3.0,12.0,13.0,50.0,5.0,1.0
6.0,1.0,1.0,2.0,2.0,3.0,0.0,3.0,2.8,2.0,12.0,2.0,0.0,0.0,0.0,3.0,2.0,8.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,0.0,1.0,8.0,14.0,0.0,1.0
2.0,1.0,1.0,2.8,0.0,2.2,0.0,3.0,2.0,2.0,6.0,4.0,7.0,0.0,0.0,3.0,2.0,8.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,12.0,16.0,20.0,5.0,1.0
4.0,2.0,1.0,4.0,2.0,1.0,0.0,3.0,3.6,2.0,6.0,2.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,8.0,4.0,0.0,1.0
5.0,0.0,1.0,4.0,0.0,0.0,5.0,3.0,5.0,2.0,9.0,4.0,1.0,0.0,3.0,3.0,2.0,8.0,2.0,1.0,7.0,3.0,2.0,5.0,3.0,1.0,10.0,7.0,45.0,0.0,1.0
1.0,0.0,0.0,4.0,0.0,3.0,4.0,3.0,3.8,2.0,6.0,1.0,7.0,0.0,3.0,0.0,4.0,0.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,1.6,10.0,22.0,45.0,4.0,1.0
1.0,1.0,1.0,4.0,0.0,3.0,5.0,2.6,1.6,2.0,4.8,2.0,0.0,3.0,0.0,3.0,2.0,8.0,3.0,1.0,2.0,0.0,1.0,0.0,2.0,0.4,1.0,15.0,34.0,5.0,1.0
1.0,1.0,1.0,4.0,0.0,0.0,0.0,3.0,1.0,2.0,9.0,4.0,7.0,0.0,3.0,0.0,4.0,8.0,1.0,2.0,3.0,3.0,2.0,5.0,3.0,1.0,1.0,16.0,55.0,5.0,1.0
0.0,3.0,1.0,1.0,0.0,2.0,7.0,3.0,2.6,2.0,7.0,6.0,5.0,0.0,0.0,3.0,3.0,8.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,12.0,48.0,3.0,1.0
3.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,8.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,17.0,22.0,1.0,1.0
5.0,3.0,1.0,4.0,0.0,1.0,9.0,0.0,4.0,2.0,9.0,4.0,7.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,1.2,10.0,15.0,15.0,5.0,1.0
5.0,0.0,1.0,4.0,0.0,0.0,14.0,3.0,4.0,2.0,3.0,4.0,7.0,0.0,3.0,0.0,8.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.6,0.0,20.0,51.0,1.0,1.0
0.0,4.0,0.0,4.0,0.0,1.0,0.0,3.0,3.8,2.0,6.0,2.0,7.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.2,3.0,18.0,40.0,1.0,1.0
2.0,0.0,1.0,3.6,0.4,2.0,8.0,3.0,5.0,2.0,6.0,2.0,7.0,0.0,0.0,0.0,2.0,8.0,1.0,3.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,55.0,2.0,1.0
2.0,1.0,1.0,4.0,0.0,2.4,0.0,0.0,2.0,2.0,6.0,4.0,7.0,0.0,0.0,0.0,2.0,8.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.8,8.0,20.0,39.0,1.0,1.0
0.0,0.0,1.0,4.0,0.0,2.0,7.2,3.0,2.8,2.0,9.0,4.0,1.0,0.0,3.0,0.0,2.0,8.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,6.0,10.0,0.0,1.0
1.0,0.0,1.0,4.0,0.0,3.0,0.0,3.0,3.0,1.6,0.0,6.0,7.0,0.0,0.0,3.0,7.0,1.0,3.0,4.0,4.0,3.0,2.0,5.0,3.0,1.0,5.0,15.0,8.0,5.0,1.0
5.0,1.0,1.0,4.0,0.0,2.0,5.0,3.0,5.0,2.0,6.0,4.0,1.0,0.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,3.0,2.0,2.0,0.0,7.0,45.0,0.0,1.0
5.0,1.0,1.0,2.8,0.8,2.0,12.0,0.0,3.0,2.0,12.0,2.0,0.0,0.0,0.0,3.0,2.0,8.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,7.0,12.0,0.0,1.0
1.0,1.0,1.0,1.0,0.0,4.0,10.0,3.0,5.0,2.0,7.0,6.0,7.0,0.0,0.0,3.0,0.0,8.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,9.0,12.0,44.0,3.0,1.0
